faction_a_key,faction_b_key,start_region_a,start_region_b,province_a,province_b,centroid_distance,raster_hops,same_province,neighboring_province,shared_theater_keys,theater,proximity_class,geographic_envelope,geographic_reason,geometry_status_a,geometry_status_b,route_networks_a,route_networks_b,strategic_note,island_or_disconnected,faction_a_name,race_a,subculture_a,faction_b_name,race_b,subculture_b,diplomatic_class,treaty_eligibility_unresolved,diplomacy_evidence_status,evidence_ids,analytical_inference,diplomatic_caveat,single_player_objective_pressure,evidence_note,included,exclusion_reason
wh2_dlc09_tmb_followers_of_nagash,wh2_dlc14_brt_chevaliers_de_lyonesse,wh3_main_combi_region_wizard_caliphs_palace,wh3_main_combi_region_copher,wh3_main_combi_province_land_of_assassins,wh3_main_combi_province_coast_of_araby,54.381719,2,False,True,cai_region_hint_area_southlands,southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Followers of Nagash,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Chevaliers de Lyonesse,bretonnia,wh_main_sc_brt_bretonnia,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,arkhan_living;bretonnia_0;repanse_undead;tomb_kings_0;tomb_kings_1,"Independent Tomb King coexistence prior Structural anti-undead ecosystem overrides a neutral Tomb King baseline. Apply the opposed living/undead ecosystem prior to Arkhan; this is an inference, not an explicit universal war lock. Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc14_brt_chevaliers_de_lyonesse:short:001:DESTROY_FACTION,Arkhan has a distinct Vampiric Undead affinity rather than the ordinary Tomb King relationship pattern. Human confederation cooldown exemption is not permission to absorb a human teammate. Repanse has -80 relations with all three undead races. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Diplomatic Conflict: Independent Tomb King coexistence prior Structural anti-undead ecosystem overrides a neutral Tomb King baseline. Apply the opposed living/undead ecosystem prior to Arkhan; this is an inference, not an explicit universal war lock. Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock"
wh2_dlc09_tmb_followers_of_nagash,wh2_main_lzd_tlaqua,wh3_main_combi_region_wizard_caliphs_palace,wh3_main_combi_region_tlaqua,wh3_main_combi_province_land_of_assassins,wh3_main_combi_province_western_jungles,88.935872,5,False,False,cai_region_hint_area_southlands,southlands,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Followers of Nagash,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Tlaqua,lizardmen,wh2_main_sc_lzd_lizardmen,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,arkhan_living;lizardmen_0;tomb_kings_0;tomb_kings_1,"Independent Tomb King coexistence prior Apply the opposed living/undead ecosystem prior to Arkhan; this is an inference, not an explicit universal war lock.","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Arkhan has a distinct Vampiric Undead affinity rather than the ordinary Tomb King relationship pattern. Allied province capitals support the Geomantic Web; Nakai and Oxyotl use documented variants. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Diplomatic Conflict: Independent Tomb King coexistence prior Apply the opposed living/undead ecosystem prior to Arkhan; this is an inference, not an explicit universal war lock."
wh2_dlc09_tmb_followers_of_nagash,wh3_main_emp_cult_of_sigmar,wh3_main_combi_region_wizard_caliphs_palace,wh3_main_combi_region_sudenburg,wh3_main_combi_province_land_of_assassins,wh3_main_combi_province_land_of_the_dervishes,84.231723,3,False,False,cai_region_hint_area_southlands,southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Followers of Nagash,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Cult of Sigmar,empire,wh_main_sc_emp_empire,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,arkhan_living;empire_0;tomb_kings_0;tomb_kings_1,"Independent Tomb King coexistence prior Apply the opposed living/undead ecosystem prior to Arkhan; this is an inference, not an explicit universal war lock.","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Arkhan has a distinct Vampiric Undead affinity rather than the ordinary Tomb King relationship pattern. Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Diplomatic Conflict: Independent Tomb King coexistence prior Apply the opposed living/undead ecosystem prior to Arkhan; this is an inference, not an explicit universal war lock."
wh2_dlc09_tmb_khemri,wh2_dlc14_brt_chevaliers_de_lyonesse,wh3_main_combi_region_khemri,wh3_main_combi_region_copher,wh3_main_combi_province_land_of_the_dead,wh3_main_combi_province_coast_of_araby,92.537571,4,False,False,cai_region_hint_area_southlands,southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Khemri,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Chevaliers de Lyonesse,bretonnia,wh_main_sc_brt_bretonnia,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;repanse_undead;settra_vassal;tomb_kings_0;tomb_kings_1,"Independent Tomb King coexistence prior Structural anti-undead ecosystem overrides a neutral Tomb King baseline. Pairings must use independent teammates, not a proposed Settra-vassal workaround.","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Repanse has -80 relations with all three undead races. All vassal actions against Khemri are disabled. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Diplomatic Conflict: Independent Tomb King coexistence prior Structural anti-undead ecosystem overrides a neutral Tomb King baseline. Pairings must use independent teammates, not a proposed Settra-vassal workaround."
wh2_dlc09_tmb_khemri,wh2_main_skv_clan_mors,wh3_main_combi_region_khemri,wh3_main_combi_region_misty_mountain,wh3_main_combi_province_land_of_the_dead,wh3_main_combi_province_blightwater,121.854387,3,False,False,,dwarf_empire <-> southlands,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Khemri,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Clan Mors,skaven,wh2_main_sc_skv_skaven,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,settra_vassal;skaven_0;tomb_kings_0;tomb_kings_1,"Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround.","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,All vassal actions against Khemri are disabled. Vermintide war declaration explicitly excludes teammates; this is not blanket protection against all Under-City damage. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround."
wh2_dlc09_tmb_khemri,wh3_main_kho_exiles_of_khorne,wh3_main_combi_region_khemri,wh3_main_combi_region_deff_gorge,wh3_main_combi_province_land_of_the_dead,wh3_main_combi_province_barrier_idols,82.522692,2,False,True,,badlands <-> southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Khemri,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Exiles of Khorne,khorne,wh3_main_sc_kho_khorne,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,khorne_0;settra_vassal;tomb_kings_0;tomb_kings_1,"Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround.","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,No bespoke diplomacy override established; absence does not imply zero generic aversion. All vassal actions against Khemri are disabled. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Diplomatic Conflict: Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround."
wh2_dlc09_tmb_khemri,wh_main_grn_orcs_of_the_bloody_hand,wh3_main_combi_region_khemri,wh3_main_combi_region_cuexotl,wh3_main_combi_province_land_of_the_dead,wh3_main_combi_province_central_jungles,108.984324,5,False,False,cai_region_hint_area_southlands,southlands,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Khemri,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,The Bloody Handz,greenskins,wh_main_sc_grn_greenskins,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;settra_vassal;tomb_kings_0;tomb_kings_1,"Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround.","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. All vassal actions against Khemri are disabled. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,"Diplomatic Conflict: Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround."
wh2_dlc09_tmb_khemri,wh_main_vmp_vampire_counts,wh3_main_combi_region_khemri,wh3_main_combi_region_ka_sabar,wh3_main_combi_province_land_of_the_dead,wh3_main_combi_province_shifting_sands,50.844215,2,False,True,cai_region_hint_area_southlands,southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,convoy_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Khemri,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,The Drakenhof Conclave,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,settra_vassal;tomb_kings_0;tomb_kings_1;vampire_counts_0,"Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround. Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock","Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc09_tmb_khemri:short:001:DESTROY_FACTION;wh_main_vmp_vampire_counts:short:001:DESTROY_FACTION,All vassal actions against Khemri are disabled. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,"Diplomatic Conflict: Opposed Tomb King ecosystem prior Pairings must use independent teammates, not a proposed Settra-vassal workaround. Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock"
wh2_dlc09_tmb_lybaras,wh2_dlc15_hef_imrik,wh3_main_combi_region_lybaras,wh3_main_combi_region_the_fortress_of_vorag,wh3_main_combi_province_crater_of_the_waking_dead,wh3_main_combi_province_the_plain_of_bones,106.348232,5,False,False,,darklands <-> southlands,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Court of Lybaras,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Knights of Caledor,high_elves,wh2_main_sc_hef_high_elves,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,high_elves_0;khalida_lahmia;tomb_kings_0;tomb_kings_1,Independent Tomb King coexistence prior Do not generalize this scripted lock to every playable vampire.,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Eataine can unlock Champion actions through alliances with other legendary High Elf factions. Khalida has permanent no-peace with the nonplayable Lahmian Sisterhood. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh2_dlc09_tmb_lybaras,wh2_main_skv_clan_mors,wh3_main_combi_region_lybaras,wh3_main_combi_region_misty_mountain,wh3_main_combi_province_crater_of_the_waking_dead,wh3_main_combi_province_blightwater,46.587626,2,False,True,,dwarf_empire <-> southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Court of Lybaras,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Clan Mors,skaven,wh2_main_sc_skv_skaven,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,khalida_lahmia;skaven_0;tomb_kings_0;tomb_kings_1,Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Khalida has permanent no-peace with the nonplayable Lahmian Sisterhood. Vermintide war declaration explicitly excludes teammates; this is not blanket protection against all Under-City damage. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,Diplomatic Conflict: Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.
wh2_dlc09_tmb_lybaras,wh3_dlc23_chd_legion_of_azgorh,wh3_main_combi_region_lybaras,wh3_main_combi_region_black_fortress,wh3_main_combi_province_crater_of_the_waking_dead,wh3_main_combi_province_the_howling_wastes,146.177809,6,False,False,,darklands <-> southlands,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,irory_road_bhashiva;ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Court of Lybaras,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,The Legion of Azgorh,chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,chaos_dwarfs_0;khalida_lahmia;tomb_kings_0;tomb_kings_1,Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Tower-seat usurpation causes a five-turn diplomatic penalty; coordinate seat claims. Khalida has permanent no-peace with the nonplayable Lahmian Sisterhood. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.
wh2_dlc09_tmb_lybaras,wh3_dlc26_grn_gorbad_ironclaw,wh3_main_combi_region_lybaras,wh3_main_combi_region_black_crag,wh3_main_combi_province_crater_of_the_waking_dead,wh3_main_combi_province_death_pass,138.610425,5,False,False,,dwarf_empire <-> southlands,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Court of Lybaras,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Ironclaw Orcs,greenskins,wh_main_sc_grn_greenskins,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;khalida_lahmia;tomb_kings_0;tomb_kings_1,Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Khalida has permanent no-peace with the nonplayable Lahmian Sisterhood. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.
wh2_dlc09_tmb_lybaras,wh3_main_kho_exiles_of_khorne,wh3_main_combi_region_lybaras,wh3_main_combi_region_deff_gorge,wh3_main_combi_province_crater_of_the_waking_dead,wh3_main_combi_province_barrier_idols,65.812935,3,False,False,,badlands <-> southlands,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Court of Lybaras,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,Exiles of Khorne,khorne,wh3_main_sc_kho_khorne,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,khalida_lahmia;khorne_0;tomb_kings_0;tomb_kings_1,Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Khalida has permanent no-peace with the nonplayable Lahmian Sisterhood. No bespoke diplomacy override established; absence does not imply zero generic aversion. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them.,False,Diplomatic Conflict: Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire.
wh2_dlc09_tmb_lybaras,wh_main_vmp_vampire_counts,wh3_main_combi_region_lybaras,wh3_main_combi_region_ka_sabar,wh3_main_combi_province_crater_of_the_waking_dead,wh3_main_combi_province_shifting_sands,125.920255,5,False,False,cai_region_hint_area_southlands,southlands,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Court of Lybaras,tomb_kings,wh2_dlc09_sc_tmb_tomb_kings,The Drakenhof Conclave,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,khalida_lahmia;tomb_kings_0;tomb_kings_1;vampire_counts_0,Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire. Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh2_dlc09_tmb_lybaras:short:001:DESTROY_FACTION,Khalida has permanent no-peace with the nonplayable Lahmian Sisterhood. Human participants lock Cult confederation rituals. Books of Nagash are competitive shared multiplayer rewards; team ownership does not duplicate them. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,Diplomatic Conflict: Opposed Tomb King ecosystem prior Do not generalize this scripted lock to every playable vampire. Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh2_dlc11_cst_pirates_of_sartosa,wh3_main_ogr_disciples_of_the_maw,wh3_main_combi_region_sartosa,wh3_main_combi_region_karak_angazhar,wh3_main_combi_province_pirates_current,wh3_main_combi_province_eastern_border_princes,125.518484,,False,False,cai_region_hint_area_border_princes,border_princes,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,True,Pirates of Sartosa,vampire_coast,wh2_dlc11_sc_cst_vampire_coast,Disciples of the Maw,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,ogre_kingdoms_0;vampire_coast_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser. Coast cannot confederate; alliances can transfer Shanty verses.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh2_dlc11_cst_the_drowned,wh2_dlc16_wef_sisters_of_twilight,wh3_main_combi_region_the_twisted_glade,wh3_main_combi_region_the_witchwood,wh3_main_combi_province_the_clawed_coast,wh3_main_combi_province_the_witchwood,83.444585,4,False,False,cai_region_hint_area_naggarond,naggarond,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Drowned,vampire_coast,wh2_dlc11_sc_cst_vampire_coast,Heralds of Ariel,wood_elves,wh_dlc05_sc_wef_wood_elves,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,vampire_coast_0;wood_elves_0;wood_elves_1,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Coast cannot confederate; alliances can transfer Shanty verses. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_dlc11_cst_the_drowned,wh2_main_def_har_ganeth,wh3_main_combi_region_the_twisted_glade,wh3_main_combi_region_har_ganeth,wh3_main_combi_province_the_clawed_coast,wh3_main_combi_province_the_road_of_skulls,97.937516,7,False,False,cai_region_hint_area_naggarond,naggarond,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Drowned,vampire_coast,wh2_dlc11_sc_cst_vampire_coast,Har Ganeth,dark_elves,wh2_main_sc_def_dark_elves,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dark_elves_0;dark_elves_1;vampire_coast_0,Non-Order pragmatic-alliance prior; not a numeric diplomatic guarantee,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Har Ganeth Blood Voyage is a forced vassal targeting occupied Ulthuan settlements; not a general alliance ban. Hag Graef gains conditional +25/+50 daemon relations at high possession; not a permanent faction-wide alliance guarantee. Coast cannot confederate; alliances can transfer Shanty verses.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh2_dlc11_cst_the_drowned,wh2_main_hef_nagarythe,wh3_main_combi_region_the_twisted_glade,wh3_main_combi_region_the_monoliths,wh3_main_combi_province_the_clawed_coast,wh3_main_combi_province_granite_hills,38.624936,1,False,True,cai_region_hint_area_naggarond,naggarond,Immediate,True,Same province or adjacent starts within 100 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Drowned,vampire_coast,wh2_dlc11_sc_cst_vampire_coast,Nagarythe,high_elves,wh2_main_sc_hef_high_elves,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,high_elves_0;vampire_coast_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Eataine can unlock Champion actions through alliances with other legendary High Elf factions. Coast cannot confederate; alliances can transfer Shanty verses.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
